song_id,melody,articulation,rhythm_complexity,rhythm_stability,dissonance,atonality,mode
500,5.2,5.2,5,6.5,4.6,7,5.6
501,4.8,5.6,5,6.25,4.8,7,6
502,7,4.4,3.66666666667,6,3.6,7.25,3.2
503,6.4,5.2,4,6.5,3.4,7.5,3.6
504,5,6.75,4.75,8,4.2,6.66666666667,3.25
505,5,7.2,3.66666666667,7.75,4.6,7.25,6.6
506,5.8,5,6.5,5,4,7.5,6.6
507,6.6,5,4.33333333333,6.75,3.4,8.5,6.6
508,5.6,6.4,5,7.25,4.4,8.5,4.8
509,5.6,7,3,9.25,4.4,9.25,6.4
510,5.8,3,6.66666666667,3,4.8,6.2,5
511,8,6,4.66666666667,8,4.8,7,5.6
512,3.6,8,2.33333333333,8.4,5.8,8.2,6
513,2.8,7.8,6.33333333333,5.8,6.8,6.4,6
514,7.4,5.8,2.33333333333,7.6,3.8,7.4,5.4
515,5,6.6,6,7.4,6,7.6,8.6
516,2.8,7.4,5.66666666667,7.6,8.6,6.4,7.4
517,6.4,7.6,6.33333333333,8.4,4.4,7.4,5.8
518,5,7.2,7.66666666667,6.8,6.8,7,7.2
519,1.4,2.2,3.5,1.4,4.8,1,3.25
520,5.4,6.4,6,7,6.4,6.2,6
521,4.8,6.2,4.33333333333,7.8,4.8,8,7
522,7.8,2.2,5.33333333333,4.25,3,7.33333333333,3.75
523,3.2,7.4,3.66666666667,7.25,5.4,8.33333333333,5
524,4.8,6,5.33333333333,7.5,4.6,7.33333333333,5.5
525,5.2,4.8,6,5,4,7.33333333333,5
526,5.6,5,4,5.75,3.8,6.66666666667,5.25
527,5.4,6,5,7,5,7.33333333333,6
528,4.4,4.4,4.66666666667,5.5,5,7.33333333333,6.5
529,5.8,7.2,6,7.75,4.8,7.33333333333,3.75
530,4.8,7.8,6,6.25,5.6,6.66666666667,4
531,5,5,6.33333333333,6.5,4.6,6.66666666667,4.5
532,4.8,6.4,4.5,6.6,4.4,6.75,5.75
533,6,4.4,3.75,6,3.4,7,4.75
534,4.4,6.4,4,7.2,4.6,7.5,4.5
535,7.8,3.2,4.33333333333,4.5,2.6,7,5.75
536,3,7.2,6,6,7.6,5,4.75
537,4.4,5.4,4.33333333333,4.75,4.6,6,5.75
538,5.2,7,6,6.25,4.2,7,2.25
539,6.6,5,4.33333333333,5.5,3.8,6.66666666667,3.5
540,3.4,4.4,4.66666666667,5,5.2,5.33333333333,4.25
541,3.6,7.8,7,6.75,5.2,6.33333333333,5.5
542,3.4,3.8,4.66666666667,5.75,6.2,6.5,4.33333333333
543,7.6,4.4,4,6,3.4,7.33333333333,6.5
544,4.6,6.6,4.66666666667,6,5,6.66666666667,4.5
545,7.4,4,4.66666666667,5,2.8,7.33333333333,5.25
546,4.6,6.8,7,7,5.4,7.66666666667,6.25
547,4,7.6,6,7.5,4.4,8.33333333333,6
548,6.6,3.6,5,6,3.4,7.5,7.75
549,4.4,5.6,6,5,4,6.66666666667,5
550,6.8,6.8,4.33333333333,7.25,4.2,7,3.25
551,5.4,6.4,5.33333333333,6.75,4.4,7,3.75
552,7,7,5.66666666667,6.75,3.6,7,3.75
553,5.4,5.4,4,7,4,7.25,4
554,3.8,4.6,4.33333333333,3.33333333333,6,3.66666666667,5
555,2,5.8,5,4.5,6.6,5.66666666667,4.75
556,3.4,6.4,6.33333333333,6.5,7,6.33333333333,5.5
557,3,5.4,4,5,7.6,5.33333333333,5.25
558,5,4.8,4.66666666667,5.25,3.8,6.66666666667,4.5
559,2.6,7.2,6.66666666667,4.75,8.4,4.25,3.8
560,4.8,4.8,3.66666666667,6.75,5.2,6,4.5
561,1.5,2.2,5,2,7.2,1.5,4.75
562,5.2,4.4,5,5.33333333333,7.2,4.5,3.25
563,5.6,5,5,6.33333333333,4.2,7.5,3.75
564,4,6.6,5,7.66666666667,5.8,6.5,5.25
565,4.25,5.2,5,4.25,5,5.75,4.6
566,2,2,5,3.25,8.2,3.75,5.8
567,4.2,5.4,6.5,7.33333333333,8,5.75,6.5
568,2.6,7.4,6.5,6,5.4,6.5,5
569,7,6.2,3.33333333333,8,3.4,7.25,4.6
570,5.4,5.2,5.5,6.66666666667,6.4,5.5,5.25
571,2.8,8.6,6.33333333333,5.5,7.8,4.25,5.2
572,4.2,6.6,9,7.25,8,4.5,6.75
573,4.4,5.8,8,5.5,6.8,7.25,7.25
574,5.4,6.4,4.33333333333,9,5,6.75,5.25
575,6.8,3.6,5.66666666667,7.75,4.8,6.5,6
576,7.6,4.6,4,7.66666666667,4,6.5,7
577,4.6,7.2,5.66666666667,7.75,6.2,5.5,7
578,5.2,5,4.33333333333,7.75,5.4,6.5,4.75
579,5.4,6,7.33333333333,7.75,6,5.5,6
580,7,6,6.33333333333,6.75,4.4,7.25,5.5
581,6.2,7.4,6.66666666667,7.25,4.6,6.75,5.75
582,2.6,6.6,5.66666666667,7.75,8.2,5.75,4
583,8.6,3.6,4.5,7,3,7.75,3.25
584,4,7,9,4,6.8,5.5,6.25
585,6.2,6.6,7.33333333333,7,5,7,4.75
586,3,5,5.66666666667,7,7.4,4.5,5.5
587,4.6,7,8.33333333333,7.5,7.6,5.25,6
588,2.6,8.2,4.33333333333,7.75,8,6,5.75
589,3.6,6.2,8,4.75,6.4,6.25,6.5
590,6,6.4,6,7,4.4,7.25,7
591,6.6,7.8,4.66666666667,8.25,3.8,7.5,2
592,6.8,4.6,7.33333333333,6.75,4.6,7.5,4.75
593,4.4,4.8,4.66666666667,8.75,4.2,8,4.25
594,4.4,5.4,5.66666666667,5.25,6.8,4.5,4.5
595,4.2,4.4,8,4.5,7.8,6.75,7
596,8,3,5.5,5,2.6,8.5,6
597,5.2,2.6,4,3.25,4.2,6,3.5
598,5.2,5.8,6.33333333333,6.25,4.6,6.5,5
599,5,7.2,6,6.75,7.4,5.5,5.5
600,6.2,5.2,5,6.5,6.6,7.25,7
601,6.4,5.6,2.33333333333,7.25,4,7.25,7
602,6.2,3.2,4,6.66666666667,5,7.75,6.66666666667
603,4.4,3.4,8,5.5,5.4,7.25,6.5
604,3.4,3,3,6.33333333333,7.2,5.75,4.33333333333
605,6,5,5.33333333333,7.25,4.8,7.5,3
606,4.4,6.8,7.33333333333,7,7.6,4.5,4.25
607,4.4,6.6,6,8.66666666667,7.6,6.75,6.33333333333
608,7,4.8,1.5,4,4.2,6.5,6.66666666667
609,5.2,7.4,5.33333333333,5.25,5.8,6.5,3.75
610,3.8,5.6,5.5,9.33333333333,6.4,7.75,7.66666666667
611,6.8,4.4,6,8,4,7.5,5.75
612,5,5.4,8,7.33333333333,5.6,7.25,5.66666666667
613,5.4,6.6,7,7.25,5,6.25,3.5
614,6.2,5.4,7.5,8,5.4,7.75,4
615,4.6,7.6,9,7,7.6,5.75,7.33333333333
616,8,5.6,7.33333333333,6.5,3.4,7.75,6.5
617,5,7,8,7.25,6.6,6,6.75
618,4,6.6,2.5,9.33333333333,7.2,6.25,5.33333333333
619,5.4,4.6,4,3,4.6,6.5,3.5
620,7.2,5.8,4.5,9.33333333333,4.2,7.25,6.33333333333
621,4,6.2,7,6.75,4.8,5.75,5.75
622,7,6.2,7,6.66666666667,4.4,7.25,6.33333333333
623,6.6,1.4,2.66666666667,4,3.4,7.5,6.25
624,3.5,5.6,8,4.66666666667,8,5.25,4.66666666667
625,2.5,5.2,7,7,7.2,5,5
626,7.25,5.2,7.5,6.75,5.6,6.75,6.75
627,7.5,5.4,3,7.66666666667,4.4,7.75,3.33333333333
628,4.75,5.6,7,6.33333333333,6.6,6.25,7.66666666667
629,5.25,4.6,2.5,3.5,5.6,4.75,7.25
630,7.5,4.2,6.5,8.75,3.6,8,2.75
631,4.75,7,8.5,5.5,8,5,6.5
632,3.4,8.4,5.5,8.66666666667,7.4,7.75,5.66666666667
633,4,3.8,2.5,3,7,4.5,2.75
634,3.5,9.8,5,10,8.4,5.25,5
635,7,6.8,7,6.5,5.8,7,6
636,7,4.2,8,7.33333333333,3.4,8.25,7.33333333333
637,6.5,4.4,3,7.66666666667,5.4,7.75,8.33333333333
638,4.5,7.8,10,7.66666666667,8.6,5.75,4.66666666667
639,3.2,8.2,7.5,7.66666666667,7,6,4.33333333333
640,4.8,6.2,3.66666666667,6.75,5.8,7.5,5.75
641,2.5,4.4,10,2,9.2,4.5,5
642,2.75,4.2,4,3.66666666667,5.6,7,6.5
643,5.5,6.6,4,7.5,4.8,7.5,2.25
644,7.25,4.6,5,7,3.8,7.25,5
645,2.75,5.2,8,4.33333333333,8.6,5.25,5.5
646,4.25,4,4,4.33333333333,5.8,7.25,3.5
647,6.75,7.4,4,8.33333333333,3.2,7.66666666667,3.75
648,5,7,3.5,7,6,7.66666666667,5.25
649,9,2,1,9,3,7.75,4.25
650,5.25,1.6,1,6,2.8,6.75,7.25
651,4,5.6,3,7.33333333333,7,6.5,5.5
652,6.75,7.4,6,7,2.6,7,4
653,3.25,8.2,7,6,8,5.75,5.25
654,3,3,4,3,8,5.75,6.25
655,3.5,3.4,3,4.33333333333,4.6,7.75,2.75
656,2.75,1.6,3,3,6.6,6,6
657,8.75,3,2,6,3,8.25,3.6
658,5.25,4.2,4,6.75,6.2,5,5.6
659,8.25,3.6,1,7.25,3.4,7.75,7.2
660,5,4,3,4.25,4.4,5.2,6.4
661,4.75,8.4,4.5,5.5,7,5.6,6.6
662,5.5,9,4,7.75,4.6,9,4.4
663,6.75,4.2,4,4,4.2,5.2,6.2
664,5.5,6.6,5,7.5,4.2,7.8,7.6
665,4.75,7,1,8.5,5.8,7.6,5.2
666,6.5,7,5,7.75,5.4,6,7
667,8.25,3.8,2.5,5.75,2.8,7.4,6.6
668,5.25,6.2,5,5.25,3.8,7,3
669,5.25,7,8,6.25,7.4,4.6,4.6
670,7.75,2.8,3,6.25,2.2,7.6,5.6
671,3.5,6.2,4.5,7.75,5,5.4,6.6
672,6.5,6,7,7.25,4.8,6.4,3.4
673,8.5,3,4.5,6,2.8,7.4,7.4
674,6.75,6.8,6,8.25,4.2,7.2,5.6
675,6,7.6,6,7.25,5,7.6,6.4
676,5.5,6.8,6.66666666667,8,6.6,6,5.5
677,5.75,7.2,6,7.5,5.4,7.2,7.4
678,6.8,6.2,5.5,7,5,7.6,4
679,5.4,5.6,4.66666666667,5.75,5.2,6.2,6.4
680,5.8,7,4.66666666667,7.25,5.6,6.6,5.6
681,6,4.4,5.33333333333,5.25,4,6.6,4.8
682,7.8,6.6,4,5.75,3,6.6,7
683,5.8,6.6,4.33333333333,7.25,4.6,6.4,6
684,3.6,3.8,6.66666666667,4.25,6.6,5.4,5
685,6.8,6.2,4.66666666667,4,3.6,6.25,3.8
686,5,4.8,4.66666666667,5.25,3.8,6,5.8
687,6.6,3.2,4,5.5,2.6,7.8,5.6
688,7,3.8,4,5,2.6,7,4.8
689,4.6,7.5,3,8,7.6,7.2,5.4
690,3.4,5.75,5.5,7,6.8,4.2,7
691,6,5.4,4.5,5.66666666667,5,7.5,4.2
692,6.2,4.4,4,7.33333333333,5.2,6.25,7.2
693,2.6,6.8,5.5,7,7.4,3.5,5
694,5.6,5,4.5,6,5,6.5,7.6
695,4.6,6.4,4.5,6,6.2,6.25,7.4
696,4.4,6.2,5,4.66666666667,5.6,6.5,5.6
697,6.4,3.6,4.66666666667,5.33333333333,3.4,7.5,8
698,6.6,3.2,3,4.33333333333,2.6,6.75,7.2
699,4,4.8,5.66666666667,4.25,6.8,4.75,4.75
700,7.8,4.2,5.33333333333,5.5,3.4,7.5,7.5
701,4.6,6.8,3.33333333333,7.75,4.8,7,6
702,5.4,5.4,5,7,6,7,6.75
703,2.8,6.8,6,5.5,5.8,4,5.25
704,2.4,6.2,3.33333333333,8.25,6.4,5.75,5.5
705,7.2,5.6,5,6.75,5.4,6,6.75
706,4.8,5,2.33333333333,8,4.4,6.75,7
707,4.2,6.2,6,7.66666666667,5.6,6.33333333333,5.5
708,5.8,4.6,6.33333333333,6,4,7,5.5
709,6.2,4,4.33333333333,6,4,6,5
710,4.2,6.6,6.33333333333,7.66666666667,6.4,4.33333333333,5.25
711,3.8,4.6,6,7.66666666667,5.6,4.33333333333,5.5
712,5.6,5.4,6.66666666667,6.33333333333,6,7.33333333333,5.25
713,3.6,5,5,6.33333333333,6,5,4.75
714,5.8,6.8,5.33333333333,7.5,4.8,7,5.75
715,5.8,6.4,5,8,3.6,6.75,3.5
716,6.6,6,5,7.66666666667,5.4,7,5
717,2,6,6.66666666667,6.5,5.6,4,4.5
718,6.4,2.8,4.66666666667,4.75,3.8,6,4.75
719,7.6,4.2,6.33333333333,6.66666666667,3.8,7.5,5.5
720,4.2,4.6,7.33333333333,5.75,5.8,5.75,6
721,5.8,7.2,7,7.66666666667,6.8,6,5.25
722,6,6.4,7,6.5,5.2,7.2,4.5
723,5.8,6.4,4,7,3.2,7.4,4.75
724,6.6,2.2,6.75,4.2,3.2,7.2,6.25
725,1.6,1.2,5.25,1.6,7,3.2,5.5
726,6.6,3.8,5.25,5.8,3.6,7.4,5.75
727,4.6,6.8,6,7,6.8,6.2,5.5
728,5.8,7.2,5,7.8,5.6,7,6
729,7.2,3.4,4.66666666667,5.4,4.2,7.4,6
730,4.8,7.2,6.33333333333,7.2,6.8,5.8,5.5
731,6.2,7,5.66666666667,6.6,5.6,6.8,5.25
732,7.8,3.2,4,5.6,3,7.2,6
733,6,6.4,5.33333333333,8.2,5,6.2,5.75
734,4.6,7,6.33333333333,5.8,6.2,5.4,5.75
735,2.4,6.6,6.33333333333,5.2,6.4,3,5.5
736,5.2,6.6,5.66666666667,6.8,5.2,6.4,7
737,4.6,7,5.33333333333,7.8,6.6,5.8,5.75
738,6.2,6.6,3.5,7.5,5.8,6.4,6
739,5.8,5.2,4.33333333333,5.5,3.8,6,5.75
740,5.8,7.8,3.33333333333,7.5,4.6,6.5,5.5
741,5.2,8,6.66666666667,6.75,7.4,6,6.75
742,4,7,6,8.66666666667,6.6,6,5.5
743,4,7,6.5,7,6.6,6,5.75
744,6,6.2,3.66666666667,8,5.4,6.75,5
745,5.4,8.4,5.33333333333,7.5,6,7,5
746,4.6,4.2,3.33333333333,5.75,4.6,7,4.5
747,5.8,6.6,3.66666666667,8,4.8,5.25,5.75
748,4.8,6.4,3.66666666667,6.75,4.2,8.5,5.5
749,2.6,5.2,4,6,4.8,5.5,5.25
750,2.2,7,8,5.25,7.8,4.75,5.25
751,5.4,7.2,4.33333333333,9.25,5.2,6.75,6.5
752,3,4.2,2,5.25,6.2,2.5,5.25
753,4.5,4.6,5.5,4.5,5.4,3.75,4.5
754,6.25,5.8,6,7.25,5.6,6.25,6
755,6.25,3.4,5,5.25,4.2,5.75,6.25
756,6.5,4.8,6.5,7.25,4,7,5.75
757,5.6,6,6.66666666667,8.25,4.6,7.5,5.5
758,6.2,6.4,5,8.25,5,7.5,4.25
759,5,6.4,6,7.5,5.4,7.75,5.75
760,5.8,7.2,4,8.75,5,8,5
761,6.75,7.6,4,7,6.2,6.5,7
762,6.8,6.2,6,8.25,3.6,7.25,4.75
763,5.8,7.4,7,8,6.2,7.25,5.5
764,8,5.4,6,8.5,3.4,7.5,6.5
765,8,2.2,4,7,2.6,6,5
766,5.75,5.8,5.5,7.75,4.8,7.25,6.25
767,7.6,3.4,4.33333333333,6,3.2,7.25,5
768,5.6,7,5,8.5,5,5.75,5.25
769,4.5,6.4,3,7.75,4.8,7,5.75
770,3,2.4,3,4.5,5.8,4.25,7.25
771,5.6,7.6,6.66666666667,8.25,6,6.75,4
772,3.75,2.6,2,3.25,4.2,5,6
773,4.25,8.6,6,7.75,5.6,5.25,6
774,3.4,6.4,5,6.25,5,4.25,5.5
775,5.6,6.4,4.33333333333,8.5,5.4,6.25,5.5
776,4.6,5.2,7.66666666667,6.25,6.6,5.5,6.25
777,7,5.6,4,8.8,4.2,7.4,6.75
778,6.25,7.4,6.5,7.4,4.8,6.4,6
779,7,3.2,3.5,7.8,2.8,8.2,5
780,6,6.6,7.33333333333,7.75,5.6,6.4,6.5
781,3.75,5.2,5,9.4,5.2,6.8,5.5
782,5.25,7,8,9,5.4,7,3.25
783,8.25,6,4,8.6,4.2,7.8,3.5
784,5.2,6.8,7.66666666667,8.5,8.2,5.8,8.5
785,7,6.8,5.66666666667,8.25,4.2,7.4,5
786,6.2,7,6.33333333333,8,5.6,6.4,5.25
787,6.4,4.4,6.66666666667,6.25,5.2,6,4.25
788,7.6,4.2,7,7.25,4,7.2,6.25
789,4,6.6,7.5,7.5,7.8,4.8,5.25
790,8.5,2.8,2.5,8.5,3,7.8,5.25
791,4.75,7.6,8,8.5,5.4,7.6,5.25
792,6.5,7.2,6,8.25,4,7.4,5.25
793,4.6,7.4,7,8,5.6,7.75,4.75
794,5.8,4.25,3,8,3.4,7.4,7.25
795,1.2,3.6,5.33333333333,4.25,7.6,3.2,5.75
796,6.2,7.4,5,7.66666666667,5.2,6.75,5.25
797,6.2,6.4,5.66666666667,6.25,4.8,7.4,7
798,4.6,5.6,4.5,6,7.6,5.75,7.4
799,6.8,5,4,4.5,5.4,6.25,4.6
800,1.8,5.2,9,2.5,6.6,2.5,5.4
801,4.4,7.2,5,7,6.6,6,5.4
802,4.6,6.6,5.5,6.25,5.4,6.75,6.4
803,5,6,4.5,7.25,6.8,5.75,6
804,5.2,8,4,7.25,5.6,7,4.8
805,3.4,8.6,4.5,7,7.4,5.25,5.4
806,6,5.8,4.5,7.75,5.8,7,6.4
807,5.8,4,5,4.25,6.2,5.25,4.2
808,3,8.6,6.5,6.25,7.2,7,5.2
809,3.2,6.8,6.66666666667,7.2,6.6,3.8,5.75
810,7.6,6.8,5.33333333333,7.6,5.6,6.4,5.25
811,5.4,1.8,3.33333333333,2.6,6.2,4.2,6.25
812,1.6,4.8,7,3.4,7.4,2.8,5.75
813,2.6,7.6,2.66666666667,8,6.8,6,5.75
814,7.6,7.2,5.33333333333,8,4.6,7,5
815,5.6,7,7,7.4,6.4,5.8,5.5
816,5.8,6.75,5,7,8.4,6.8,7.25
817,3.4,1.25,1,2.6,5.6,4.6,5.75
818,4.8,6.2,5,7.6,5.8,5.4,5
819,2.8,2.75,1,3,5.8,3.4,6.25
820,7.6,2.5,1.5,4.2,3.4,7,6.5
821,6.2,6.75,6,8.2,5.6,5.8,7
822,5.2,7.2,5,7.4,5.4,7.2,4.25
823,5.8,6.6,7.66666666667,7.4,5.8,7.2,4
824,7.2,6.2,6,6.6,4.4,7.4,5.25
825,2.4,4,4.33333333333,3.2,7,4.6,5.25
826,7.8,5.8,4.33333333333,7.2,4.2,6.6,6.25
827,4.6,4.6,3.33333333333,4.4,5.4,5.8,6
828,6.4,6,5.66666666667,6,4.8,6.4,5.5
829,5.6,5.6,5,6.2,5.2,7,6.5
830,5.6,5,5.33333333333,5.2,5.8,5.4,6
831,2.2,2.6,6,3,7.4,3,5.75
832,5.6,6.8,5.66666666667,5.75,5.6,7,4.75
833,5.6,7.2,6,8.25,7,5.4,6.5
834,4.8,6.2,3,6.25,5.4,5,5.25
835,4.8,4.6,5,5.25,6.4,6.4,5.25
836,4.4,3.6,4.33333333333,5.25,5.4,5.2,6
837,5.4,7.6,6,8.25,5.4,7.6,4.5
838,5.2,6.2,5.66666666667,5.6,6.8,7.8,7.5
839,6.6,5.8,6,6.75,4.2,7.8,6.75
840,7.4,1.8,2.66666666667,3.5,4.2,6.4,6.25
841,7,8.2,5.75,8,3.8,7.4,7.25
842,7.2,8,5,7.75,4,7.2,4.5
843,6.2,3.6,4.66666666667,3.75,4,5.6,5.75
844,6.2,4.6,6.33333333333,5.25,4.4,6.6,4.25
845,6.2,7.4,4.66666666667,8.75,5.2,7.2,5
846,5.6,7.8,5.5,7.8,5.2,6.8,6.66666666667
847,5.2,7,4,7.8,4.8,6.4,6
848,4.6,2.8,3,3.6,4.4,5.5,5.66666666667
849,5.25,3.4,3,6.4,3.2,7.25,3.33333333333
850,4.25,7.2,5.5,8.2,5.6,6,5.33333333333
851,8.25,6.8,4,8.2,3.8,7.6,7
852,5,5,7,8.2,5.8,6.2,5.66666666667
853,5.75,5.8,3,7.2,4.6,6.6,6.33333333333
854,3.75,7.25,8,4.6,6,5,6.5
855,5.25,8.5,2,7.6,7.6,7,4.75
856,3,5,9,5.8,6.6,4.2,6
857,8,5.5,7,7,4.4,7.8,6.33333333333
858,6.25,8.2,5,7.2,7.2,5.4,6
859,6,7,7,7,4.6,6.6,6.33333333333
860,5.5,7.6,1,8,5.2,8,7.33333333333
861,6.5,3.4,8,7.4,4.6,6.4,6.33333333333
862,3.75,6.6,3.5,6.8,5.4,5.8,4.25
863,7.25,5.8,3.5,8.2,4.6,7.2,6.75
864,4.75,7.2,4,9.2,5.4,7,4.25
865,7,5.4,5,7.2,3.2,7.4,6.25
866,8,6.6,5.5,7.6,4.6,7.2,3.5
867,5.25,7,6,5.2,5.4,5.2,6.25
868,5.75,8.8,6,8,6,6.4,6.25
869,7.25,6.6,4.5,8.2,3.6,7.4,4.75
870,1.5,3.2,3,1.8,6.4,3.8,5.75
871,1.5,6.4,7,3,8.8,3.6,6
872,6.75,3.8,3,4.6,4,6.8,4.75
873,6,4.4,8.5,5,5.4,5.8,4
874,7,7.4,6,8,4.8,7.2,3.66666666667
875,5,7,6,6.4,6.8,4.2,6.33333333333
876,4.5,7.2,6,8.6,8.2,5.2,6
877,5.75,1.8,1,3.4,5.2,5.4,5.33333333333
878,6.5,5.6,5,7.4,5.6,6.2,7.66666666667
879,7.75,2.6,3.5,5.8,3.8,7.4,5.75
880,4,2.2,9,3.4,5.4,7.2,6
881,6.25,5,5,7.2,5.8,5.4,3.75
882,5.5,4,3.66666666667,3.8,5.8,5,6
883,6.25,7.2,7,7.8,4.6,7,4.5
884,4.75,7.4,4.66666666667,7.8,5.6,6.8,8
885,4.5,9.2,7.33333333333,6.6,8,4.8,6.75
886,4.75,8.4,7.33333333333,6.6,6.2,7,7.5
887,6.25,6,3.66666666667,8,5.8,5.8,5.25
888,4,5.2,4.66666666667,5.2,6.4,4.8,7
889,6.75,7.8,4.33333333333,9.2,5.2,7.2,3.5
890,3,7.8,5.25,7.6,7.2,4.6,4.25
891,6.5,5,4.25,8,3.2,7.25,5.5
892,6.25,6.8,4.75,7.4,4.4,6.75,6.66666666667
893,7.25,4.8,4.75,6.8,3.8,7.5,5.66666666667
894,3,4.75,5.66666666667,3.4,6.5,4.25,3.25
895,4.75,6.4,3.33333333333,8.2,6.2,4.4,7.5
896,4.25,2,1.66666666667,2.8,5.4,5.8,8.5
897,5.25,6,6.33333333333,7,5.4,4.8,7.5
898,5.75,6,4.33333333333,8.8,3.6,7,3.25
899,5.5,6.2,5,7.8,4.8,7.8,8
900,6.75,7,4.66666666667,8.2,4.2,7,6.5
901,6.5,8.25,8,6.25,7.75,4,5.33333333333
902,5,8.5,7.5,8.5,8,3,5.66666666667
903,2.66666666667,7,6,3.25,5.5,4.25,4.33333333333
904,5,7.75,6,8.25,8.5,4.75,5
905,5,7.25,4.5,8,8,4.25,5.66666666667
906,5.66666666667,5.75,4.5,8.75,5.5,6,7.33333333333
907,4.66666666667,8.75,3.5,9,6.75,5.25,6.33333333333
908,7,1.75,2.5,5.5,3.75,7.25,7
909,6,5.75,3.5,8.6,4.6,7.2,4
910,6.66666666667,5,4,6.2,4.4,6.8,6
911,5.66666666667,5.8,3.33333333333,7.8,4.2,7,5.5
912,5,4,3,6.4,3.6,7.4,4.33333333333
913,5.33333333333,5.75,4,8.8,4.6,7,3
914,4.66666666667,6.2,5.66666666667,7,6,5,7.25
915,5.33333333333,2.4,2.33333333333,5,3.2,8,4
916,2.33333333333,5.6,5.33333333333,7.4,8.6,3,5.75
917,5.33333333333,6.6,5.66666666667,7.2,6.6,4.25,5.5
918,7.66666666667,2.4,2.33333333333,5.4,2.6,8.5,7
919,3,1.4,1.33333333333,2.2,4.2,5,6.25
920,2.25,3,6.5,2.4,7.6,4.4,6.66666666667
921,3.66666666667,7.8,4.33333333333,8.2,5.8,4.5,4.75
922,3.5,8.6,6,7.6,6.6,5,4.66666666667
923,3,1.2,1.33333333333,3.4,5.8,5.25,6.25
924,2.25,8.4,8,5.8,8.6,2.8,6
925,7.66666666667,3,4.66666666667,6.4,3.2,8.75,7.75
926,6.75,7.8,4,7.4,4.2,6.6,4.66666666667
927,3.33333333333,4.5,5,3.4,7,4.6,6.33333333333
928,6,8.6,4.5,8.6,5,6.6,6.33333333333
929,5.66666666667,6.6,6,7.4,5.2,7,6
930,4.66666666667,7,5,7.2,5.2,6.6,6
931,5,7.4,4,7.4,5.2,6.2,7.66666666667
932,3.33333333333,4.25,6.5,6,6,5,5.66666666667
933,3.66666666667,4,3.33333333333,4,4.8,6.25,6.75
934,6.25,6.8,5,7.6,5.2,6.4,2.66666666667
935,6.75,7.6,5,7.8,4.8,7,2.33333333333
936,4,7.4,7.33333333333,7.4,8.6,5,6.25
937,7,5,4.5,7.4,3.8,7.6,5.33333333333
938,5,7.4,5,6.8,5.2,6.4,6.33333333333
939,5.66666666667,6.25,3.5,8.4,4.4,6.6,7
940,6,5.6,4.33333333333,7.6,4.4,6,6.25
941,5.75,7.4,6.5,8,6.8,6.4,7.33333333333
942,5,7.6,4,8.4,6.4,5.2,6.33333333333
943,5,8.6,6.5,7.6,9,4.4,6
944,6.75,6.2,5.5,7.6,4.6,6.4,4.33333333333
945,2,5.4,5,7.8,5.8,5.75,5.5
946,4.75,4.4,3.5,5,5.4,6.4,6
947,4.75,6.8,6,7.6,4.4,7,3.5
948,2.66666666667,8.25,4.5,8.8,6.4,5.6,5.33333333333
949,1.5,2,1.5,1.4,5.6,1.2,5.33333333333
950,5,6.2,5.66666666667,6.4,8,5.2,6.75
951,8,4.8,3.5,6.4,3.6,8,6.66666666667
952,5.4,8.2,6.33333333333,8.2,9,5.4,6.33333333333
953,4.25,7.2,4.5,8.2,5.8,5.6,5.66666666667
954,5,7.4,6,8.2,6,5.2,6.33333333333
955,7.5,4.6,4.5,5.4,4.2,7,3.33333333333
956,4,7.8,5,8,7,6.2,4.75
957,6,7.2,7,5,5.8,5.2,6.33333333333
958,5,6.4,6.33333333333,6.4,6.8,4.2,6.25
959,6.25,7.8,6,7.8,5,6.8,7.25
960,6.25,6.6,3,7.8,4.6,6.8,4.5
961,5.75,8.4,6.5,7.4,8.8,4.6,6
962,1.4,1.2,4,1.8,6,4.8,3.66666666667
963,2.4,8.8,4.33333333333,6.8,8,5.6,5
964,6.4,2.6,4,3.4,4.4,7.2,4.66666666667
965,6.6,6.8,5,7.8,5.4,6.8,5.66666666667
966,5.6,5.2,4.5,5.8,5.2,5.6,6.33333333333
967,6.2,4.6,5,6,5.4,6.2,5.66666666667
968,5,4.4,2.5,5.4,4.8,7.2,6.33333333333
969,5,7.8,4.5,7,7.4,5.8,5.66666666667
970,5.8,4,4.5,5.8,4.8,7,6.33333333333
971,6.8,6.4,3,7.8,5.2,6.6,3.66666666667
972,5.2,7.4,4,7.6,6.2,6.6,6
973,3.6,6.2,5,6.2,6,4.4,6.33333333333
974,4.6,2.4,4.5,4.2,6.2,4.6,6.33333333333
975,7.2,6.8,3.5,8,4.2,7.2,4.33333333333
976,6.2,7.2,4.5,7.4,5.4,6,6
977,4.6,7.6,4.5,8.2,6.8,5.8,5.33333333333
978,5,6.6,3.5,7,5.8,7.2,4.66666666667
979,4.25,6.8,3.5,7.2,5.6,5.8,6.5
980,5.2,7.6,6.5,6.6,5.6,6.2,4.66666666667
981,5.2,7,4.5,6.8,5.8,6.2,4
982,2.2,1.8,1.5,2.75,6.8,6.6,5
983,6.4,6.2,5.5,8,5,7.4,6.66666666667
984,5,5,5.66666666667,5.75,6.4,4.2,4.75
985,9,3,1.66666666667,5,3.6,7.8,5.25
986,5.2,6.8,7,7,5.6,6,5.5
